"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"814","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442897.1","Q96N23","CFA54_HUMAN",3e-43,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"815","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442897.1","Q96N23","CFA54_HUMAN",7e-51,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"816","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442898.1","Q96N23","CFA54_HUMAN",2e-57,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"817","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442895.1","Q96N23","CFA54_HUMAN",7e-144,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"818","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442896.1","Q96N23","CFA54_HUMAN",1e-107,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"819","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442895.1","Q96N23","CFA54_HUMAN",3e-59,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"820","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442895.1","Q96N23","CFA54_HUMAN",9e-108,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"821","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442898.1","Q96N23","CFA54_HUMAN",7e-144,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"822","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442897.1","Q96N23","CFA54_HUMAN",2e-57,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"823","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151427,59195113,"XM_022442894.1","Q96N23","CFA54_HUMAN",3e-43,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"824","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442896.1","Q96N23","CFA54_HUMAN",6e-51,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"825","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151427,59195113,"XM_022442894.1","Q96N23","CFA54_HUMAN",6e-51,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"826","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442896.1","Q96N23","CFA54_HUMAN",3e-43,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"827","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151427,59195113,"XM_022442894.1","Q96N23","CFA54_HUMAN",2e-57,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"828","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442896.1","Q96N23","CFA54_HUMAN",1e-57,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"829","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151427,59195113,"XM_022442894.1","Q96N23","CFA54_HUMAN",9e-108,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"830","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151427,59195113,"XM_022442894.1","Q96N23","CFA54_HUMAN",7e-144,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"831","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442897.1","Q96N23","CFA54_HUMAN",0,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"832","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442898.1","Q96N23","CFA54_HUMAN",6e-155,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"833","NC_035787.1",59175631,59175631,62.9644268774704,"+",5.29324017028666e-11,1.3271154946917e-09,59174735,59175675,59151427,59195113,"111107620",59151428,59195113,"XM_022442895.1","Q96N23","CFA54_HUMAN",6e-51,"cilia- and flagella-associated protein 54-like","GO:0005930; GO:0007283; GO:0030154; GO:0060271; GO:0060294","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; spermatogenesis [GO:0007283]","axoneme [GO:0005930]",""
"834","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443826.1","Q9NRM2","ZN277_HUMAN",2e-123,"zinc finger protein 277-like",NA,NA,NA,NA
"835","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443828.1","Q9NRM2","ZN277_HUMAN",5e-127,"zinc finger protein 277-like",NA,NA,NA,NA
"836","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443827.1","Q9NRM2","ZN277_HUMAN",3e-125,"zinc finger protein 277-like",NA,NA,NA,NA
"837","NC_035787.1",61149802,61149802,-53.7004442209371,"+",4.40697494371766e-17,2.66544959831286e-15,61148710,61151760,61140288,61162853,"111108359",61140288,61162853,"XM_022444177.1","P09623","DLDH_PIG",0,"dihydrolipoyl dehydrogenase",NA,NA,NA,NA
"838","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",2e-04,"kelch-like protein 3",NA,NA,NA,NA
"839","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",5e-04,"kelch-like protein 3",NA,NA,NA,NA
"840","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",7e-31,"kelch-like protein 3",NA,NA,NA,NA
"841","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",5e-04,"kelch-like protein 3",NA,NA,NA,NA
"842","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",5e-31,"kelch-like protein 3",NA,NA,NA,NA
"843","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",2e-04,"kelch-like protein 3",NA,NA,NA,NA
"844","NC_035787.1",63698647,63698647,55.8712121212121,"+",9.31291514262114e-35,4.17142362967063e-32,63698549,63698852,63696187,63708962,"111107341",63696187,63708962,"XM_022442503.1","Q9R0T8","IKKE_MOUSE",6e-92,"inhibitor of nuclear factor kappa-B kinase subunit epsilon-like",NA,NA,NA,NA
"845","NC_035787.1",64479022,64479022,61.7647058823529,"+",3.16275799209367e-18,2.22087748192926e-16,64477825,64479037,64432286,64482974,"111109291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","NC_035788.1",13021324,13021324,57.5867552909514,"+",6.21070064776747e-32,2.13137581015888e-29,13021292,13022001,12973932,13040233,"111114721",12973932,13040232,"XM_022453158.1","Q8I8U7","TRA1_DROME",0,"transformation/transcription domain-associated protein-like",NA,NA,NA,NA
"847","NC_035788.1",13021324,13021324,57.5867552909514,"+",6.21070064776747e-32,2.13137581015888e-29,13021292,13022001,12973932,13040233,"111114721",12973932,13040233,"XM_022453160.1","Q8I8U7","TRA1_DROME",0,"transformation/transcription domain-associated protein-like",NA,NA,NA,NA
"848","NC_035788.1",13021324,13021324,57.5867552909514,"+",6.21070064776747e-32,2.13137581015888e-29,13021292,13022001,12973932,13040233,"111114721",12973932,13040232,"XM_022453161.1","Q8I8U7","TRA1_DROME",1e-04,"transformation/transcription domain-associated protein-like",NA,NA,NA,NA
"849","NC_035788.1",13021324,13021324,57.5867552909514,"+",6.21070064776747e-32,2.13137581015888e-29,13021292,13022001,12973932,13040233,"111114721",12973932,13040232,"XM_022453159.1","Q8I8U7","TRA1_DROME",0,"transformation/transcription domain-associated protein-like",NA,NA,NA,NA
"850","NC_035788.1",13021324,13021324,57.5867552909514,"+",6.21070064776747e-32,2.13137581015888e-29,13021292,13022001,12973932,13040233,"111114721",12973932,13040232,"XM_022453161.1","Q8I8U7","TRA1_DROME",0,"transformation/transcription domain-associated protein-like",NA,NA,NA,NA
"851","NC_035788.1",18651925,18651925,51.22665514427,"+",2.14893428339576e-19,1.74524245644753e-17,18651885,18652427,18644084,18653046,"111112701",18644084,18653046,"XM_022450429.1","Q2TBS2","RM21_BOVIN",2e-23,"39S ribosomal protein L21","GO:0003735; GO:0005743; GO:0005762","","mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]","structural constituent of ribosome [GO:0003735]"
"852","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26647338,26672569,"XM_022451386.1","Q9BVN2","RUSC1_HUMAN",0.014,"uncharacterized LOC111113269",NA,NA,NA,NA
"853","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26659104,26672569,"XM_022451384.1","Q9BVN2","RUSC1_HUMAN",4e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"854","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26658998,26672569,"XM_022451387.1","Q9BVN2","RUSC1_HUMAN",0.014,"uncharacterized LOC111113269",NA,NA,NA,NA
"855","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26658998,26672569,"XM_022451387.1","Q9BVN2","RUSC1_HUMAN",3e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"856","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26647338,26672569,"XM_022451386.1","Q9BVN2","RUSC1_HUMAN",4e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"857","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26659104,26672569,"XM_022451384.1","Q9BVN2","RUSC1_HUMAN",0.016,"uncharacterized LOC111113269",NA,NA,NA,NA
"858","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"859","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"860","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"861","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",3e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"862","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",9e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"863","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",6e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"864","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",8e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"865","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",4e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"866","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",2e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"867","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"868","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",0.36,"tight junction protein ZO-1-like",NA,NA,NA,NA
"869","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"870","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",0.83,"tight junction protein ZO-1-like",NA,NA,NA,NA
"871","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"872","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"873","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",0.83,"tight junction protein ZO-1-like",NA,NA,NA,NA
"874","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",2e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"875","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",1,"tight junction protein ZO-1-like",NA,NA,NA,NA
"876","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"877","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"878","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"879","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"880","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",1e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"881","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"882","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"883","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",0.41,"tight junction protein ZO-1-like",NA,NA,NA,NA
"884","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"885","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",2e-92,"tight junction protein ZO-1-like",NA,NA,NA,NA
"886","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"887","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",3e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"888","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451195.1","O97758","ZO1_CANLF",9e-59,"tight junction protein ZO-1-like",NA,NA,NA,NA
"889","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",0.61,"tight junction protein ZO-1-like",NA,NA,NA,NA
"890","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",6e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"891","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",0.54,"tight junction protein ZO-1-like",NA,NA,NA,NA
"892","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",0.5,"tight junction protein ZO-1-like",NA,NA,NA,NA
"893","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"894","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",1e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"895","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"896","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46176153,46238245,"XM_022451190.1","O97758","ZO1_CANLF",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
