"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"767","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52809593,"XM_022443623.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"768","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52810794,"XM_022443612.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"769","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443633.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"770","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443631.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"771","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52810794,"XM_022443622.1","Q16720","AT2B3_HUMAN",4e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"772","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52810794,"XM_022443619.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"773","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443628.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"774","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443617.1","Q16720","AT2B3_HUMAN",5e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"775","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443632.1","Q16720","AT2B3_HUMAN",5e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"776","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52815766,"XM_022443624.1","Q16720","AT2B3_HUMAN",4e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"777","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52823185,"XM_022443626.1","Q16720","AT2B3_HUMAN",0,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"778","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52764986,52823185,"XM_022443629.1","Q16720","AT2B3_HUMAN",6e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"779","NC_035787.1",52788270,52788270,-65.9638009049774,"+",1.13455775047218e-68,9.1310087604024e-65,52787237,52789732,52761565,52823185,"111108086",52761565,52810023,"XM_022443615.1","Q16720","AT2B3_HUMAN",4e-75,"plasma membrane calcium-transporting ATPase 2-like","GO:0005388; GO:0005516; GO:0005524; GO:0005794; GO:0005886; GO:0006874; GO:0015085; GO:0016021; GO:0030165; GO:0034220; GO:0046872; GO:0051480; GO:0098793; GO:0098978; GO:0098982; GO:1903561; GO:1903779; GO:1905056; GO:1990034","calcium ion export across plasma membrane [GO:1990034]; cellular calcium ion homeostasis [GO:0006874]; ion transmembrane transport [GO:0034220]; regulation of cardiac conduction [GO:1903779]; regulation of cytosolic calcium ion concentration [GO:0051480]","extracellular vesicle [GO:1903561]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]","ATP binding [GO:0005524]; calcium ion transmembrane transporter activity [GO:0015085]; calcium-transporting ATPase activity [GO:0005388]; calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration [GO:1905056]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]"
"794","NC_035787.1",54271742,54271742,-58.2417582417582,"+",9.33390916375267e-11,2.24433381702109e-09,54270796,54272874,54247634,54275236,"111107765",54261596,54275236,"XM_022443112.1","Q2KI00","F107B_BOVIN",2e-06,"protein FAM107B-like","","","",""
"795","NC_035787.1",54271742,54271742,-58.2417582417582,"+",9.33390916375267e-11,2.24433381702109e-09,54270796,54272874,54247634,54275236,"111107765",54247634,54275236,"XM_022443110.1","Q2KI00","F107B_BOVIN",1e-06,"protein FAM107B-like","","","",""
"796","NC_035787.1",54271742,54271742,-58.2417582417582,"+",9.33390916375267e-11,2.24433381702109e-09,54270796,54272874,54247634,54275236,"111107765",54256958,54275236,"XM_022443111.1","Q2KI00","F107B_BOVIN",3e-06,"protein FAM107B-like","","","",""
"834","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443826.1","Q9NRM2","ZN277_HUMAN",2e-123,"zinc finger protein 277-like",NA,NA,NA,NA
"835","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443828.1","Q9NRM2","ZN277_HUMAN",5e-127,"zinc finger protein 277-like",NA,NA,NA,NA
"836","NC_035787.1",60366843,60366843,-51.4767728525161,"+",3.87800141448104e-19,3.04540176193935e-17,60364911,60368557,60361992,60369635,"111108181",60361992,60369635,"XM_022443827.1","Q9NRM2","ZN277_HUMAN",3e-125,"zinc finger protein 277-like",NA,NA,NA,NA
"837","NC_035787.1",61149802,61149802,-53.7004442209371,"+",4.40697494371766e-17,2.66544959831286e-15,61148710,61151760,61140288,61162853,"111108359",61140288,61162853,"XM_022444177.1","P09623","DLDH_PIG",0,"dihydrolipoyl dehydrogenase",NA,NA,NA,NA
"838","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",2e-04,"kelch-like protein 3",NA,NA,NA,NA
"839","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",5e-04,"kelch-like protein 3",NA,NA,NA,NA
"840","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",7e-31,"kelch-like protein 3",NA,NA,NA,NA
"841","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61909899,61923439,"XM_022441580.1","E7F6F9","KLHL3_DANRE",5e-04,"kelch-like protein 3",NA,NA,NA,NA
"842","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",5e-31,"kelch-like protein 3",NA,NA,NA,NA
"843","NC_035787.1",61911190,61911190,-50.3508771929825,"+",1.1824001369182e-13,4.46762816745648e-12,61911049,61911631,61909899,61923688,"111106770",61910034,61923688,"XM_022441581.1","E7F6F9","KLHL3_DANRE",2e-04,"kelch-like protein 3",NA,NA,NA,NA
"852","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26647338,26672569,"XM_022451386.1","Q9BVN2","RUSC1_HUMAN",0.014,"uncharacterized LOC111113269",NA,NA,NA,NA
"853","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26659104,26672569,"XM_022451384.1","Q9BVN2","RUSC1_HUMAN",4e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"854","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26658998,26672569,"XM_022451387.1","Q9BVN2","RUSC1_HUMAN",0.014,"uncharacterized LOC111113269",NA,NA,NA,NA
"855","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26658998,26672569,"XM_022451387.1","Q9BVN2","RUSC1_HUMAN",3e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"856","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26647338,26672569,"XM_022451386.1","Q9BVN2","RUSC1_HUMAN",4e-16,"uncharacterized LOC111113269",NA,NA,NA,NA
"857","NC_035788.1",26653091,26653091,-67.2911787665886,"+",1.82050224617698e-16,1.0086560980572e-14,26651449,26658997,26647338,26672569,"111113269",26659104,26672569,"XM_022451384.1","Q9BVN2","RUSC1_HUMAN",0.016,"uncharacterized LOC111113269",NA,NA,NA,NA
"858","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",2e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"859","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451183.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"860","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",3e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"861","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",3e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"862","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",9e-91,"tight junction protein ZO-1-like",NA,NA,NA,NA
"863","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",6e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"864","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",8e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"865","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",4e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"866","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451194.1","O97758","ZO1_CANLF",2e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"867","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"868","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46182076,46238245,"XM_022451191.1","O97758","ZO1_CANLF",0.36,"tight junction protein ZO-1-like",NA,NA,NA,NA
"869","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451188.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"870","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",0.83,"tight junction protein ZO-1-like",NA,NA,NA,NA
"871","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451185.1","O97758","ZO1_CANLF",3e-27,"tight junction protein ZO-1-like",NA,NA,NA,NA
"872","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
"873","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451186.1","O97758","ZO1_CANLF",0.83,"tight junction protein ZO-1-like",NA,NA,NA,NA
"874","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46188352,46238245,"XM_022451193.1","Q07157","ZO1_HUMAN",2e-45,"tight junction protein ZO-1-like",NA,NA,NA,NA
"875","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46167547,46238245,"XM_022451187.1","Q07157","ZO1_HUMAN",1,"tight junction protein ZO-1-like",NA,NA,NA,NA
"876","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46171177,46238245,"XM_022451189.1","O97758","ZO1_CANLF",2e-58,"tight junction protein ZO-1-like",NA,NA,NA,NA
"877","NC_035788.1",46234974,46234974,-83.6734693877551,"+",1.59584814623647e-24,2.39415994462818e-22,46234894,46235275,46167547,46238245,"111113163",46190377,46238245,"XM_022451192.1","Q07157","ZO1_HUMAN",9e-12,"tight junction protein ZO-1-like",NA,NA,NA,NA
